CSA,indicator,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,20_1
Lauraville,pread3,,,,,,27.2727,15.0442,15.5738,,,,
Lauraville,pread5,,,,,,18.2692,11.4286,15.0943,,,,
Lauraville,pread8,,,,,,19.1919,19.6078,15.0943,,,,
Lauraville,pubtran,,6.980273,7.652515,7.52669,8.61978,9.15124,9.747623,10.658363,10.577262,9.876752,,
Lauraville,regvote,80.69234,,79.734848,,85.332492,,88.362795,,88.857323,,,
Lauraville,smlbus,227.0,215.0,231.0,257.0,234.0,207.0,190.0,169.0,183.0,162.0,,
Lauraville,trees,,39.980532,,,,,,40.335983,,,,
Lauraville,voted,52.5,,57.965067,,43.637485,,59.259259,,55.89106,,,
Lauraville,walked,,1.719777,2.104888,2.010676,2.97902,2.654558,3.80395,3.274021,3.783879,2.515617,,
Lauraville,wlksc,,60.276042,,,,,,60.312,,,,
Loch Raven,CSA2010,,,,,,,,,,,,Loch Raven
Loch Raven,arrest,,,,,14.003019,10.22975,6.72719,,,,,
Loch Raven,banks,,0.195938,0.195938,0.195938,0.195938,0.130625,0.195938,0.130625,0.130625,0.130625,,
Loch Raven,biz1_,5.092593,6.896552,3.755869,4.065041,7.04225,9.389671,9.60452,7.821229,6.735751,12.435233,,
Loch Raven,biz2_,20.833333,11.330049,14.084507,21.138211,12.2066,16.901408,23.163842,29.608939,20.207254,20.207254,,
Loch Raven,biz4_,29.62963,28.571429,30.516432,36.178862,35.2113,32.0,31.073446,38.547486,30.051813,30.051813,,
Loch Raven,bkln,,,,,,,,,,,0.0,
Loch Raven,busload,,,,,,,,321.272,323.873,,,
Loch Raven,clogged,3.984064,5.616877,4.441251,4.441251,1.959376,1.5675,1.5675,2.481876,3.200314,2.481876,2.939063,
Loch Raven,cmos,,2.0,,,2.0,,,,,,,
Loch Raven,comprop,53.0,53.0,50.0,50.0,50.0,50.0,52.0,52.0,52.0,52.0,,
Loch Raven,crehab,33.962264,20.754717,40.0,28.0,22.0,46.0,36.538462,63.461538,59.615385,36.538462,,
Loch Raven,dirtyst,38.795637,25.733133,37.358762,21.618444,22.467507,29.521259,18.810006,26.059696,14.49938,25.14532,23.773757,
Loch Raven,elheat,,26.169447,25.855211,25.249758,27.2473,24.889025,25.789872,24.424726,28.719411,32.511947,,
Loch Raven,hcvhouse,,,,,91.260884,88.389282,77.160494,75.262709,74.380165,77.233584,,
Loch Raven,heatgas,,69.316323,69.355609,70.238479,67.0762,68.804531,68.93424,69.890209,67.152079,65.098566,,
Loch Raven,hfai,,,15.3125,,,10.5,,,,,,
Loch Raven,kra,,,,,,,51.724138,47.928994,,,,
Loch Raven,nohhint,,,,,,,,24.96616,23.885303,19.787933,,
Loch Raven,novhcl,,16.666667,20.063644,21.801482,22.0684,24.32267,24.837491,23.95849,25.506681,25.806452,,
Loch Raven,numbus,216.0,203.0,213.0,246.0,213.0,213.0,177.0,179.0,193.0,193.0,,
Loch Raven,palg1,,,,,,5.81395,8.62069,12.2581,,,,
Loch Raven,palg2,,,,,,8.43373,7.2,6.79612,,,,
Loch Raven,pmath3,,,,,,19.2708,28.3871,24.5989,,,,
Loch Raven,pmath5,,,,,,14.1243,12.2699,12.2581,,,,
Loch Raven,pmath8,,,,,,1.68067,4.6875,4.34783,,,,
Loch Raven,prbprl,,,,3.655878,,,,,,,,
Loch Raven,pread3,,,,,,27.6042,14.1935,16.129,,,,
Loch Raven,pread5,,,,,,18.6441,17.284,15.9236,,,,
Loch Raven,pread8,,,,,,11.1111,20.5479,15.9236,,,,
Loch Raven,pubtran,,16.620825,14.508959,17.205638,20.0575,23.890562,23.454301,24.602045,21.158587,20.902748,,
Loch Raven,regvote,80.286768,,82.7352,,85.485494,,86.701328,,87.70753,,,
Loch Raven,smlbus,206.0,193.0,196.0,236.0,201.0,196.0,165.0,169.0,185.0,178.0,,
Loch Raven,trees,,33.169707,,,,,,32.221298,,,,
Loch Raven,voted,51.6,,62.669797,,40.990682,,57.227905,,50.239006,,,
Loch Raven,walked,,0.81205,0.943015,0.843007,1.61922,2.893049,3.561828,3.778957,4.300192,3.616688,,
Loch Raven,wlksc,,49.375887,,,,,,55.764,,,,
Madison/East End,CSA2010,,,,,,,,,,,,Madison/East End
Madison/East End,arrest,,,,,154.625382,69.954128,49.993574,,,,,
Madison/East End,banks,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Madison/East End,biz1_,8.962264,8.641975,11.926606,7.826087,9.21053,5.140187,3.658537,9.15493,4.054054,2.040816,,
Madison/East End,biz2_,19.811321,14.197531,23.853211,20.869565,17.5439,15.420561,12.195122,20.422535,14.189189,6.122449,,
Madison/East End,biz4_,36.320755,30.246914,35.321101,33.913043,35.0877,32.0,24.390244,28.873239,21.621622,17.006803,,
Madison/East End,bkln,,,1.562906,,,,,,,,0.0,
Madison/East End,busload,,,,,,,,171.957,230.369,,,
Madison/East End,clogged,14.265519,12.980337,9.638864,10.409973,4.498136,5.6548,6.554427,4.883691,3.469991,4.883691,5.911837,
Madison/East End,cmos,,26.0,,,18.0,,,,,,,
Madison/East End,comprop,183.0,183.0,187.0,187.0,186.0,186.0,187.0,187.0,187.0,187.0,,
Madison/East End,crehab,7.650273,1.639344,1.069519,4.278075,1.075269,5.913978,6.417112,18.716578,6.417112,8.55615,,
Madison/East End,dirtyst,611.87508,267.70338,193.162833,94.332348,129.674849,221.179797,237.630125,207.556869,159.234032,274.900398,266.803753,
Madison/East End,elheat,,11.060119,14.273089,14.051522,15.6489,17.675312,17.904762,16.248224,17.790811,18.906395,,
Madison/East End,hcvhouse,,,,,328.815977,300.069784,301.408451,291.754757,282.934132,270.386266,,
Madison/East End,heatgas,,75.722809,72.425983,73.442623,74.0935,73.439001,76.285714,77.21459,76.637341,74.42076,,
Madison/East End,hfai,,,10.086957,,,9.711538,,,,,,
Madison/East End,kra,,,,,,,29.166667,31.034483,,,,
Madison/East End,nohhint,,,,,,,,30.743723,25.610948,17.840593,,
Madison/East End,novhcl,,51.67508,54.175873,53.770492,56.6317,55.18732,54.714286,54.002842,53.567937,52.31696,,
Madison/East End,numbus,212.0,162.0,218.0,230.0,228.0,214.0,164.0,142.0,148.0,147.0,,
Madison/East End,palg1,,,,,,1.36986,0.9901,1.02041,,,,
Madison/East End,palg2,,,,,,2.08333,0.0,1.72414,,,,
Madison/East End,pmath3,,,,,,8.0,7.31707,12.5984,,,,
Madison/East End,pmath5,,,,,,5.26316,10.0917,6.74157,,,,
Madison/East End,pmath8,,,,,,0.95238,5.49451,4.81928,,,,
Madison/East End,prbprl,,,,14.525994,,,,,,,,
Madison/East End,pread3,,,,,,11.2,8.8,4.6875,,,,
Madison/East End,pread5,,,,,,7.5188,6.48148,9.52381,,,,
Madison/East End,pread8,,,,,,6.42202,9.67742,9.52381,,,,
Madison/East End,pubtran,,45.302013,39.691152,38.037068,40.2179,33.048838,34.410983,34.188818,31.752874,30.756511,,
Madison/East End,regvote,78.325688,,77.561162,,74.006116,,77.408254,,76.949541,,,
Madison/East End,smlbus,209.0,160.0,216.0,222.0,220.0,207.0,158.0,139.0,145.0,139.0,,
Madison/East End,trees,,6.002094,,,,,,6.337141,,,,
Madison/East End,voted,30.6,,48.29893,,26.265496,,37.576453,,30.576254,,,
Madison/East End,walked,,10.025168,9.390651,12.131424,9.48706,13.418682,10.85031,9.715857,8.429119,9.59074,,
Madison/East End,wlksc,,79.25,,,,,,88.806,,,,
Medfield/Hampden/Woodberry/Remington,CSA2010,,,,,,,,,,,,Medfield/Hampden/Woodberry/Remington
Medfield/Hampden/Woodberry/Remington,arrest,,,,,11.400544,9.014383,7.016333,,,,,
Medfield/Hampden/Woodberry/Remington,banks,,0.230044,0.287555,0.287555,0.287555,0.287555,0.230044,0.287555,0.230044,0.230044,,
Medfield/Hampden/Woodberry/Remington,biz1_,7.317073,5.99022,4.711425,3.552207,5.15118,6.113033,7.629108,6.45933,7.118255,6.498195,,
Medfield/Hampden/Woodberry/Remington,biz2_,17.421603,12.591687,13.191991,19.375673,12.318,11.880046,18.075117,27.751196,20.780712,13.357401,,
Medfield/Hampden/Woodberry/Remington,biz4_,31.010453,27.99511,27.444052,34.122713,33.9306,30.0,28.873239,37.320574,28.932262,25.270758,,
Medfield/Hampden/Woodberry/Remington,bkln,,,3.073911,,,,,,,,8.686754,
Medfield/Hampden/Woodberry/Remington,busload,,,,,,,,165.862,205.486,,,
Medfield/Hampden/Woodberry/Remington,clogged,2.070393,3.910743,5.003451,4.025765,2.070393,2.933057,4.37083,6.153669,6.21118,5.003451,4.083276,
Medfield/Hampden/Woodberry/Remington,cmos,,11.0,,,14.0,,,,,,,
Medfield/Hampden/Woodberry/Remington,comprop,551.0,545.0,544.0,544.0,537.0,537.0,531.0,535.0,535.0,525.0,,
Medfield/Hampden/Woodberry/Remington,crehab,10.344828,13.761468,19.117647,21.323529,16.759777,15.270019,25.047081,38.504673,25.607477,22.285714,,
Medfield/Hampden/Woodberry/Remington,dirtyst,33.816425,32.953761,38.129745,36.691971,36.634461,43.248217,28.352887,34.10398,26.972625,36.231884,26.397516,
Medfield/Hampden/Woodberry/Remington,elheat,,18.345003,17.575835,18.630893,18.7304,19.639955,18.540333,20.561238,23.656331,26.083067,,
Medfield/Hampden/Woodberry/Remington,hcvhouse,,,,,21.547248,19.02105,20.81138,21.632535,33.445756,32.14383,,
Medfield/Hampden/Woodberry/Remington,heatgas,,69.357097,70.621973,68.668506,68.7492,69.508689,71.024328,69.87936,68.397933,65.801917,,
Medfield/Hampden/Woodberry/Remington,hfai,,,10.425,,,9.727273,,,,,,
Medfield/Hampden/Woodberry/Remington,kra,,,,,,,49.484536,40.449438,,,,
Medfield/Hampden/Woodberry/Remington,nohhint,,,,,,,,14.621033,12.596899,9.635783,,
Medfield/Hampden/Woodberry/Remington,novhcl,,17.873966,18.735661,18.944333,21.0639,20.590074,20.345711,18.817204,17.803618,16.230032,,
Medfield/Hampden/Woodberry/Remington,numbus,861.0,818.0,849.0,929.0,893.0,867.0,852.0,836.0,871.0,831.0,,
Medfield/Hampden/Woodberry/Remington,palg1,,,,,,17.0732,33.3333,28.8889,,,,
Medfield/Hampden/Woodberry/Remington,palg2,,,,,,6.0,29.3103,27.907,,,,
Medfield/Hampden/Woodberry/Remington,pmath3,,,,,,43.1579,34.5679,50.0,,,,
Medfield/Hampden/Woodberry/Remington,pmath5,,,,,,16.8539,35.9551,24.6914,,,,
Medfield/Hampden/Woodberry/Remington,pmath8,,,,,,12.6984,8.69565,13.6364,,,,
Medfield/Hampden/Woodberry/Remington,prbprl,,,,1.942069,,,,,,,,
Medfield/Hampden/Woodberry/Remington,pread3,,,,,,35.7895,23.1707,37.5,,,,
Medfield/Hampden/Woodberry/Remington,pread5,,,,,,23.5955,31.4607,31.25,,,,
Medfield/Hampden/Woodberry/Remington,pread8,,,,,,28.75,29.8246,31.25,,,,
Medfield/Hampden/Woodberry/Remington,pubtran,,9.177083,9.109817,8.879711,9.70588,10.592255,10.325561,8.809013,9.022636,9.031725,,
Medfield/Hampden/Woodberry/Remington,regvote,70.305561,,72.028899,,74.666932,,79.525417,,82.919069,,,
Medfield/Hampden/Woodberry/Remington,smlbus,828.0,788.0,803.0,885.0,846.0,816.0,781.0,763.0,824.0,773.0,,
Medfield/Hampden/Woodberry/Remington,trees,,32.086904,,,,,,32.485473,,,,
Medfield/Hampden/Woodberry/Remington,voted,49.4,,50.235302,,42.538837,,56.624909,,61.95044,,,
Medfield/Hampden/Woodberry/Remington,walked,,11.385417,12.34401,11.822406,12.4895,10.343756,9.304824,10.879828,10.852549,10.199442,,
Medfield/Hampden/Woodberry/Remington,wlksc,,70.427984,,,,,,69.041,,,,
Midtown,CSA2010,,,,,,,,,,,,Midtown
Midtown,arrest,,,,,20.038236,14.444523,11.917443,,,,,
Midtown,banks,,0.199734,0.266312,0.266312,0.266312,0.266312,0.332889,0.199734,0.199734,0.199734,,
Midtown,biz1_,10.090909,6.646526,9.267841,5.624483,5.70377,7.192982,6.445498,4.907975,4.95356,5.845511,,
Midtown,biz2_,18.909091,14.300101,17.886932,22.415219,13.7994,14.385965,21.327014,27.811861,18.163055,12.63048,,
Midtown,biz4_,32.454545,27.190332,29.935125,37.220844,35.7866,34.0,33.364929,37.93456,28.276574,24.634656,,
Midtown,bkln,,,8.364536,,,,,,,,9.664026,
Midtown,busload,,,,,,,,488.615,611.317,,,
Midtown,clogged,5.858855,4.260985,3.661784,4.793609,1.997337,1.664447,4.660453,4.793609,3.928096,3.462051,2.463382,
Midtown,cmos,,52.0,,,30.0,,,,,,,
Midtown,comprop,966.0,963.0,815.0,807.0,810.0,810.0,781.0,783.0,783.0,749.0,,
Midtown,crehab,8.074534,7.788162,12.147239,14.869888,12.222222,12.716049,13.060179,15.708812,10.472542,11.214953,,
Midtown,dirtyst,44.007989,37.816245,49.334221,44.740346,37.949401,48.335553,37.549933,43.34221,26.498003,42.210386,38.082557,
Midtown,elheat,,45.833826,48.236372,48.981926,50.7459,49.53804,49.353212,45.936156,48.856246,50.878517,,
Midtown,hcvhouse,,,,,76.555024,67.8108,69.462998,94.062153,91.126761,99.616333,,
Midtown,heatgas,,46.34204,44.377004,45.218485,44.3391,44.245466,44.047358,46.55875,44.370935,41.392692,,
Midtown,hfai,,,13.0,,,11.173913,,,,,,
Midtown,kra,,,,,,,51.111111,39.473684,,,,
Midtown,nohhint,,,,,,,,16.051619,11.998206,12.428587,,
Midtown,novhcl,,36.024111,37.505726,35.209334,34.6941,36.112695,38.281079,38.442382,38.954923,39.506306,,
Midtown,numbus,1100.0,993.0,1079.0,1209.0,1087.0,1140.0,1055.0,978.0,969.0,958.0,,
Midtown,palg1,,,,,,13.0435,33.3333,15.3846,,,,
Midtown,palg2,,,,,,23.0769,5.26316,23.0769,,,,
Midtown,pmath3,,,,,,19.3548,23.6842,29.7297,,,,
Midtown,pmath5,,,,,,22.2222,20.0,24.2424,,,,
Midtown,pmath8,,,,,,19.0476,0.0,17.6471,,,,
Midtown,prbprl,,,,1.74184,,,,,,,,
Midtown,pread3,,,,,,36.6667,10.0,18.9189,,,,
Midtown,pread5,,,,,,25.9259,8.57143,40.7407,,,,
Midtown,pread8,,,,,,32.2581,20.0,40.7407,,,,
Midtown,pubtran,,18.241419,19.964753,19.793112,22.2314,22.438859,25.70658,27.007378,28.525575,28.880605,,
Midtown,regvote,67.315726,,67.195355,,65.099483,,72.817391,,76.017843,,,
Midtown,smlbus,1063.0,964.0,1037.0,1146.0,1039.0,1076.0,937.0,874.0,900.0,869.0,,
Midtown,trees,,13.40737,,,,,,13.829386,,,,
Midtown,voted,42.3,,49.437088,,40.972373,,51.540041,,56.836811,,,
Midtown,walked,,23.974804,21.764854,20.562634,18.3318,18.843683,19.892125,20.431858,18.036861,19.84053,,
Midtown,wlksc,,93.15,,,,,,89.446,,,,
Midway/Coldstream,CSA2010,,,,,,,,,,,,Midway/Coldstream
Midway/Coldstream,arrest,,,,,110.051872,69.95654,38.965087,,,,,
Midway/Coldstream,banks,,0.103907,0.103907,0.103907,0.103907,0.103907,0.103907,0.103907,0.103907,0.103907,,
Midway/Coldstream,biz1_,10.087719,6.763285,8.256881,4.330709,7.82609,6.161137,4.324324,3.205128,6.470588,1.898734,,
Midway/Coldstream,biz2_,21.052632,13.52657,20.642202,17.716535,11.7391,13.270142,10.810811,17.307692,18.235294,8.227848,,
Midway/Coldstream,biz4_,36.403509,33.333333,32.568807,35.433071,35.2174,26.0,20.0,25.0,24.117647,21.518987,,
Midway/Coldstream,bkln,,,0.330158,,,,,,,,0.0,
Midway/Coldstream,busload,,,,,,,,470.283,576.56,,,
Midway/Coldstream,clogged,8.000831,12.157107,10.702411,9.871155,2.493766,5.091438,3.117207,3.0133,6.0266,3.948462,4.260183,
Midway/Coldstream,cmos,,26.0,,,20.0,,,,,,,
Midway/Coldstream,comprop,284.0,284.0,284.0,282.0,281.0,281.0,282.0,282.0,282.0,279.0,,
Midway/Coldstream,crehab,3.169014,3.873239,2.464789,4.255319,4.626335,6.049822,2.836879,6.028369,3.546099,6.810036,,
Midway/Coldstream,dirtyst,155.756442,142.560266,130.507066,110.349127,135.182876,178.200333,101.724855,156.17207,142.248545,178.719867,118.765586,
Midway/Coldstream,elheat,,13.993066,13.206407,16.776833,16.9672,17.560364,14.308786,12.580318,14.876881,14.314998,,
Midway/Coldstream,hcvhouse,,,,,184.507042,165.895572,193.37848,229.316547,173.750932,153.133903,,
Midway/Coldstream,heatgas,,71.824772,71.139317,69.405099,68.3838,67.795547,71.28553,71.592831,72.708618,75.162282,,
Midway/Coldstream,hfai,,,8.022727,,,9.145833,,,,,,
Midway/Coldstream,kra,,,,,,,29.007634,24.8,,,,
Midway/Coldstream,nohhint,,,,,,,,36.185323,38.74829,35.08712,,
Midway/Coldstream,novhcl,,34.100221,34.542158,38.243626,38.9247,42.427093,39.857881,43.523842,43.467852,45.097369,,
Midway/Coldstream,numbus,228.0,207.0,218.0,254.0,230.0,211.0,185.0,156.0,170.0,158.0,,
Midway/Coldstream,palg1,,,,,,2.40964,4.31034,8.65385,,,,
Midway/Coldstream,palg2,,,,,,2.94118,1.19048,2.1978,,,,
Midway/Coldstream,pmath3,,,,,,16.2602,12.766,8.33333,,,,
Midway/Coldstream,pmath5,,,,,,11.0294,6.83761,15.0442,,,,
Midway/Coldstream,pmath8,,,,,,4.13223,5.05051,3.44828,,,,
Midway/Coldstream,prbprl,,,,10.065891,,,,,,,,
Midway/Coldstream,pread3,,,,,,15.4472,9.21986,6.2069,,,,
Midway/Coldstream,pread5,,,,,,12.5,12.931,9.78261,,,,
Midway/Coldstream,pread8,,,,,,5.6,9.25926,9.78261,,,,
Midway/Coldstream,pubtran,,28.783632,25.082599,26.445526,28.8157,35.322196,32.341051,32.635686,31.203288,30.098619,,
Midway/Coldstream,regvote,90.102341,,81.452404,,85.251647,,89.920092,,83.933829,,,
Midway/Coldstream,smlbus,223.0,203.0,213.0,246.0,222.0,198.0,173.0,150.0,159.0,145.0,,
Midway/Coldstream,trees,,12.049414,,,,,,12.65135,,,,
Midway/Coldstream,voted,38.6,,53.091266,,31.080414,,47.511566,,34.508101,,,
Midway/Coldstream,walked,,2.214126,2.120044,2.586732,3.03324,2.693488,1.065785,2.412203,2.541106,1.420118,,
Midway/Coldstream,wlksc,,73.961039,,,,,,74.312,,,,
Morrell Park/Violetville,CSA2010,,,,,,,,,,,,Morrell Park/Violetville
Morrell Park/Violetville,arrest,,,,,20.077541,17.169759,12.494422,,,,,
Morrell Park/Violetville,banks,,0.111557,0.111557,0.111557,0.111557,0.111557,0.111557,0.111557,0.111557,0.111557,,
Morrell Park/Violetville,biz1_,5.831533,5.701754,4.816514,5.607477,6.0241,6.971154,4.415584,7.124011,7.052897,6.544503,,
Morrell Park/Violetville,biz2_,15.766739,12.280702,11.46789,19.158879,16.6265,13.942308,16.103896,20.580475,17.632242,13.874346,,
Morrell Park/Violetville,biz4_,27.861771,26.973684,24.541284,32.71028,36.6265,32.0,29.61039,30.60686,24.18136,23.036649,,
Morrell Park/Violetville,bkln,,,,,,,,,,,0.230095,
Morrell Park/Violetville,busload,,,,,,,,318.162,344.059,,,
Morrell Park/Violetville,clogged,2.008032,3.235163,5.131638,4.127622,2.008032,1.450245,5.354752,9.036145,6.358768,3.681392,6.247211,
Morrell Park/Violetville,cmos,,3.0,,,1.0,,,,,,,
Morrell Park/Violetville,comprop,474.0,475.0,477.0,477.0,477.0,477.0,476.0,479.0,479.0,464.0,,
Morrell Park/Violetville,crehab,10.970464,10.526316,17.610063,10.901468,11.740042,8.595388,6.302521,13.361169,12.526096,9.482759,,
Morrell Park/Violetville,dirtyst,28.558679,22.757697,32.909415,41.164659,36.590808,41.722445,43.172691,56.336457,45.403838,86.233824,54.774654,
Morrell Park/Violetville,elheat,,19.637109,23.07917,22.582565,23.1777,23.072396,24.2497,23.515003,23.631387,25.449953,,
Morrell Park/Violetville,hcvhouse,,,,,123.465211,142.557652,153.475568,173.048601,149.035263,154.107264,,
Morrell Park/Violetville,heatgas,,68.159204,64.534034,63.016959,63.9522,64.685109,63.535414,63.900796,64.628954,61.572466,,
Morrell Park/Violetville,hfai,,,10.4375,,,9.136364,,,,,,
Morrell Park/Violetville,kra,,,,,,,30.666667,35.365854,,,,
Morrell Park/Violetville,nohhint,,,,,,,,33.466013,30.900243,27.912851,,
Morrell Park/Violetville,novhcl,,21.012584,21.822962,23.207379,25.2847,26.603885,25.7503,26.515615,26.490268,26.523524,,
Morrell Park/Violetville,numbus,463.0,456.0,436.0,428.0,415.0,416.0,385.0,379.0,397.0,382.0,,
Morrell Park/Violetville,palg1,,,,,,10.5263,23.2558,6.0,,,,
Morrell Park/Violetville,palg2,,,,,,17.3913,8.10811,6.25,,,,
Morrell Park/Violetville,pmath3,,,,,,24.4186,26.6667,22.8261,,,,
Morrell Park/Violetville,pmath5,,,,,,4.93827,8.0,15.3846,,,,
Morrell Park/Violetville,pmath8,,,,,,10.1449,8.86076,8.33333,,,,
Morrell Park/Violetville,prbprl,,,,3.558571,,,,,,,,
Morrell Park/Violetville,pread3,,,,,,22.093,14.6667,10.989,,,,
Morrell Park/Violetville,pread5,,,,,,8.64198,16.0,15.873,,,,
Morrell Park/Violetville,pread8,,,,,,12.8571,14.1026,15.873,,,,
Morrell Park/Violetville,pubtran,,6.794606,5.699339,7.057823,9.86587,10.976,17.945545,19.075483,20.10236,16.866064,,
Morrell Park/Violetville,regvote,55.2617,,56.161728,,57.103295,,61.077261,,62.129604,,,
Morrell Park/Violetville,smlbus,431.0,423.0,396.0,390.0,385.0,388.0,351.0,344.0,367.0,347.0,,
Morrell Park/Violetville,trees,,25.328018,,,,,,25.824201,,,,
Morrell Park/Violetville,voted,42.6,,33.854888,,34.917556,,33.868734,,37.95409,,,
Morrell Park/Violetville,walked,,7.287344,6.800661,5.895692,2.77198,4.16,2.939356,4.271504,3.753199,2.859644,,
Morrell Park/Violetville,wlksc,,42.032374,,,,,,45.708,,,,
Mount Washington/Coldspring,CSA2010,,,,,,,,,,,,Mount Washington/Coldspring
Mount Washington/Coldspring,arrest,,,,,4.360465,3.633721,1.547988,,,,,
Mount Washington/Coldspring,banks,,0.193498,0.0,0.0,0.193498,0.193498,0.193498,0.193498,0.0,,,
Mount Washington/Coldspring,biz1_,6.392694,5.154639,6.0,0.840336,4.84582,6.912442,8.715596,9.615385,7.339449,11.363636,,
Mount Washington/Coldspring,biz2_,25.114155,11.340206,13.0,18.067227,9.69163,11.981567,22.018349,33.653846,24.311927,20.909091,,
Mount Washington/Coldspring,biz4_,37.899543,38.14433,33.5,36.554622,37.4449,30.0,31.192661,41.346154,31.651376,30.909091,,
Mount Washington/Coldspring,bkln,,,2.34486,,,,,,,,6.507547,
Mount Washington/Coldspring,busload,,,,,,,,172.601,207.042,,,
Mount Washington/Coldspring,clogged,0.967492,4.063467,5.224458,3.289474,3.289474,3.289474,2.902477,4.256966,10.255418,5.804954,5.224458,
Mount Washington/Coldspring,cmos,,4.0,,,3.0,,,,,,,
Mount Washington/Coldspring,comprop,102.0,99.0,98.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,,
Mount Washington/Coldspring,crehab,9.803922,14.141414,26.530612,14.285714,13.131313,25.252525,18.181818,25.252525,15.151515,22.222222,,
Mount Washington/Coldspring,dirtyst,5.03096,11.609907,16.060372,16.25387,13.73839,21.091331,10.835913,14.705882,11.996904,30.379257,27.670279,
Mount Washington/Coldspring,elheat,,24.672668,30.571665,29.529932,28.202,28.761984,29.106383,30.132876,35.794473,39.282664,,
Mount Washington/Coldspring,hcvhouse,,,,,61.016949,16.666667,13.541667,16.806723,19.148936,16.111708,,
Mount Washington/Coldspring,heatgas,,63.216039,58.989229,60.22499,66.2151,66.861192,67.617021,66.609516,61.614853,56.874466,,
Mount Washington/Coldspring,hfai,,,24.75,,,28.5,,,,,,
Mount Washington/Coldspring,kra,,,,,,,83.333333,17.857143,,,,
Mount Washington/Coldspring,nohhint,,,,,,,,12.130304,10.276339,10.247652,,
Mount Washington/Coldspring,novhcl,,8.101473,7.290804,7.713941,10.1396,8.378491,9.021277,10.158594,9.887737,11.101623,,
Mount Washington/Coldspring,numbus,219.0,194.0,200.0,238.0,227.0,217.0,218.0,208.0,218.0,220.0,,
Mount Washington/Coldspring,palg1,,,,,,35.2941,50.0,50.0,,,,
Mount Washington/Coldspring,palg2,,,,,,20.0,38.4615,55.5556,,,,
Mount Washington/Coldspring,pmath3,,,,,,70.7317,62.0,60.9756,,,,
Mount Washington/Coldspring,pmath5,,,,,,54.7619,46.6667,64.8649,,,,
Mount Washington/Coldspring,pmath8,,,,,,0.0,7.69231,14.2857,,,,
Mount Washington/Coldspring,prbprl,,,,0.629845,,,,,,,,
Mount Washington/Coldspring,pread3,,,,,,77.5,48.0,53.6585,,,,
Mount Washington/Coldspring,pread5,,,,,,64.2857,50.0,47.8261,,,,
Mount Washington/Coldspring,pread8,,,,,,42.8571,50.0,47.8261,,,,
Mount Washington/Coldspring,pubtran,,4.875588,7.64974,9.762071,7.78098,7.198806,8.312958,6.796117,6.88391,5.841019,,
Mount Washington/Coldspring,regvote,94.258721,,102.592054,,94.500969,,98.401165,,104.142442,,,
Mount Washington/Coldspring,smlbus,204.0,182.0,185.0,220.0,207.0,198.0,199.0,187.0,201.0,195.0,,
Mount Washington/Coldspring,trees,,65.954318,,,,,,66.617909,,,,
Mount Washington/Coldspring,voted,60.7,,81.758721,,55.7293,,75.581395,,67.690161,,,
Mount Washington/Coldspring,walked,,0.840619,0.976563,0.454864,0.0,0.447594,0.977995,2.184466,2.240326,2.283707,,
Mount Washington/Coldspring,wlksc,,31.458101,,,,,,32.695,,,,
North Baltimore/Guilford/Homeland,CSA2010,,,,,,,,,,,,North Baltimore/Guilford/Homeland
North Baltimore/Guilford/Homeland,arrest,,,,,7.676768,8.619529,7.272103,,,,,
North Baltimore/Guilford/Homeland,banks,,0.057261,0.0,0.0,0.0,0.057261,0.057261,0.057261,0.057261,,,
North Baltimore/Guilford/Homeland,biz1_,6.326034,7.360406,6.26506,3.571429,7.62527,7.236842,5.390836,6.358382,7.39726,7.024793,,
North Baltimore/Guilford/Homeland,biz2_,20.437956,13.19797,14.457831,19.84127,12.854,12.5,18.867925,26.300578,18.082192,13.636364,,
North Baltimore/Guilford/Homeland,biz4_,32.846715,30.964467,30.843373,40.47619,42.9194,26.0,26.954178,33.526012,27.671233,23.553719,,
North Baltimore/Guilford/Homeland,bkln,,,3.660955,,,,,,,,4.23931,
North Baltimore/Guilford/Homeland,busload,,,,,,,,232.994,265.978,,,
North Baltimore/Guilford/Homeland,clogged,4.237288,5.783326,3.607421,4.580852,2.977554,3.378378,3.55016,3.836464,6.18415,4.180027,3.435639,
North Baltimore/Guilford/Homeland,cmos,,5.0,,,5.0,,,,,,,
North Baltimore/Guilford/Homeland,comprop,235.0,235.0,235.0,234.0,234.0,234.0,225.0,225.0,225.0,225.0,,
North Baltimore/Guilford/Homeland,crehab,22.12766,17.021277,15.744681,17.948718,16.666667,23.504274,13.333333,16.0,17.333333,14.222222,,
North Baltimore/Guilford/Homeland,dirtyst,14.773248,14.715987,20.671095,15.918461,14.08612,17.235456,9.848832,10.879524,7.04306,10.53596,9.161704,
North Baltimore/Guilford/Homeland,elheat,,20.216606,22.309923,24.582414,25.8173,26.975477,25.363622,23.976705,25.473792,25.571797,,
North Baltimore/Guilford/Homeland,hcvhouse,,,,,42.388332,40.244969,43.977055,43.005437,47.360631,55.903614,,
North Baltimore/Guilford/Homeland,heatgas,,65.818838,64.465206,64.859754,65.0454,64.802052,66.775617,68.502496,67.645552,67.239897,,
North Baltimore/Guilford/Homeland,hfai,,,7.529412,,,8.0,,,,,,
