CSA,indicator,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Greater Charles Village/Barclay,termbir,86.131387,90.697674,85.454545,90.697674,86.77686,85.611511,84.375,94.166667,82.905983,87.022901,
Greater Charles Village/Barclay,unempl,4.709919,4.822676,6.371333,6.295032,6.96921,5.892598,5.153347,4.687847,4.300229,4.287638,
Greater Charles Village/Barclay,unempr,7.813713,8.745432,10.909773,11.099224,12.3579,8.154248,9.280404,8.242188,7.240092,6.801187,
Greater Charles Village/Barclay,wstud,5.894309,7.87,9.3,8.53,8.25,8.18,7.89,10.243278,,12.30329,12.362637
Greater Govans,Fastfd,,0.374497,,0.655369,,,,,0.468121,,
Greater Govans,aastud,97.32499,97.48,97.01,96.49,96.89,96.31,96.16,96.315121,,95.035461,94.598338
Greater Govans,abse,11.66381,16.024653,9.6248,9.389,10.0437,13.4478,10.981,15.326252,,20.490368,
Greater Govans,abshs,33.77193,38.933764,35.3153,34.5389,35.7542,39.648438,37.552743,54.044118,,50.440529,
Greater Govans,absmd,12.07349,16.40625,10.0865,9.6774,10.3896,12.0823,11.6337,18.059299,,20.519481,
Greater Govans,artevnt,,,,,0.374497,0.655369,0.374497,0.561745,0.374497,0.561745,0.0
Greater Govans,bahigher,,13.642143,14.249292,16.292295,17.43,15.964713,17.578612,18.15558,18.714556,18.325412,
Greater Govans,birthwt,87.943262,87.07483,87.735849,83.098592,89.171975,88.07947,86.77686,83.2,85.840708,85.436893,
Greater Govans,caracc,,34.079206,28.649003,,,47.841962,41.662766,43.348001,37.73055,32.674843,29.491621
Greater Govans,caslt,,66.941298,70.686265,,,66.473177,58.421496,51.680554,51.493306,46.718472,37.543301
Greater Govans,compl,83.76623,90.98,88.70968,79.54545,86.178862,81.651376,77.981651,82.4,,76.923077,82.4
Greater Govans,drop,3.654971,4.200323,3.880071,0.723327,2.048417,2.734375,2.109705,2.757353,,2.422907,1.652893
Greater Govans,ebll,0.0,0.0,0.0,2.57732,0.0,,,0.0,0.0,0.0,
Greater Govans,empl,53.433333,51.915138,57.61724,60.43387,57.7262,56.341015,58.519919,59.922757,60.19245,59.889094,
Greater Govans,farms,81.730222,82.29,75.48,85.628086,,,,,,,
Greater Govans,fastfd,,,,,,,,,,0.47,
Greater Govans,gunhom,,0.187248,0.280873,0.187248,0.374497,0.748994,0.187248,0.748994,0.468121,0.842618,0.655369
Greater Govans,hsaalg,25.185185,25.773196,30.05,22.404372,35.185185,,,,,,
Greater Govans,hsabio,40.517241,32.850242,35.83,34.408602,47.368421,,,,,,
Greater Govans,hsaeng,40.444444,35.714286,33.85,36.813187,48.412698,,,,,,
Greater Govans,hsagov,45.365854,44.897959,,36.55914,56.097561,,,,,,
Greater Govans,hsattend,684.0,619.0,555.0,553.0,537.0,512.0,474.0,544.0,,454.0,484.0
Greater Govans,hstud,0.398406,0.58,1.01,1.1,1.06,0.9375,1.1531,1.715375,,2.198582,2.562327
Greater Govans,lesshs,,24.305725,23.98017,20.599943,19.23,18.83893,17.772545,16.987356,16.58115,17.123288,
Greater Govans,libcard,,289.954124,279.000094,235.652093,379.17798,410.354836,357.176294,315.232656,327.497425,316.168898,
Greater Govans,lifexp,,73.995687,74.261936,73.925768,73.294496,73.327046,73.194224,73.0,72.224588,,
Greater Govans,liquor,,0.280873,0.374497,0.280873,0.280873,0.187248,0.280873,0.280873,0.280873,0.280873,
Greater Govans,math3,85.714286,75.2,70.53,72.033898,47.407407,,,,,,
Greater Govans,math5,67.272727,66.1,78.45,68.939394,40.186916,,,,,,
Greater Govans,math8,43.410853,36.21,41.0,35.245902,23.684211,,,,,,
Greater Govans,mort1_,,15.09434,12.430939,12.784091,10.115607,5.698006,5.908419,7.183908,8.995502,,
Greater Govans,narc,,51.493306,78.269825,,,81.546672,59.732235,42.224511,42.130887,39.883906,33.611085
Greater Govans,nilf,29.18711,39.220183,31.932773,31.252624,31.7019,32.616994,30.851992,29.129531,29.444856,28.850893,
Greater Govans,overd,,,,,,,,,3.557719,4.213089,3.838592
Greater Govans,prenatal,60.992908,57.142857,59.433962,42.253521,43.949045,46.357616,44.628099,63.2,66.371681,60.194175,
Greater Govans,publart,,,,,,0.936242,0.936242,0.936242,0.936242,0.936242,0.936242
Greater Govans,read3,84.761905,68.25,67.37,66.949153,49.586777,,,,,,
Greater Govans,read5,81.818182,75.63,76.72,75.757576,78.301887,,,,,,
Greater Govans,read8,64.341085,61.54,59.8,65.04065,50.0,,,,,,
Greater Govans,ready,,68.38,85.82,74.14966,,,,,,,
Greater Govans,sclemp,79.296346,85.277778,83.113069,80.758808,78.917379,68.575851,76.056338,74.228675,75.266525,86.976744,
Greater Govans,sclsw,,7.082325,10.38537,9.273183,8.643326,7.291667,7.815503,,,5.838967,5.158968
Greater Govans,sped,17.871372,17.819706,16.57,17.498629,,,,,,,
Greater Govans,susp,10.393467,10.379747,8.514851,7.080201,,,,,,,
Greater Govans,tanf,,8.412322,10.229068,10.150079,9.78618,9.478673,7.701422,6.71406,6.516588,8.491311,
Greater Govans,teenbir,53.658537,68.292683,34.146341,46.341463,56.097561,46.341463,21.95122,31.707317,31.707317,29.268293,
Greater Govans,termbir,87.234043,87.07483,87.735849,83.098592,91.719745,85.430464,81.818182,81.6,84.070796,82.524272,
Greater Govans,unempl,10.794324,8.864679,9.636758,8.313506,10.5719,11.041991,11.951149,10.947712,10.362694,11.260012,
Greater Govans,unempr,15.243446,14.584906,14.157706,12.092834,15.4791,14.197419,17.283431,15.447495,14.687369,15.825936,
Greater Govans,wstud,0.569152,1.26,1.24,1.81,1.62,2.06,2.24,1.651842,,2.907801,3.116343
Greater Mondawmin,Fastfd,,1.823643,,1.71637,,,,,1.71637,,
Greater Mondawmin,aastud,98.24356,98.49,98.19,98.57,98.11,98.12,98.32,98.857143,,97.860082,98.025751
Greater Mondawmin,abse,12.32877,16.757741,10.3189,13.578,12.2837,16.3934,11.9548,19.538188,,34.973638,
Greater Mondawmin,abshs,35.97973,37.931034,32.8452,28.5429,34.6809,37.752809,35.294118,54.210526,,55.2,
Greater Mondawmin,absmd,11.64773,20.634921,14.0065,11.4478,17.3285,16.4835,18.9964,17.730496,,32.841328,
Greater Mondawmin,artevnt,,,,,0.858185,0.536366,1.287277,1.180004,1.180004,0.965458,0.321819
Greater Mondawmin,bahigher,,15.561171,14.42904,14.578395,13.73,14.182568,14.987795,15.85656,18.235015,18.637761,
Greater Mondawmin,birthwt,85.611511,87.5,87.826087,90.566038,85.714286,83.333333,88.297872,84.545455,89.772727,89.655172,
Greater Mondawmin,caracc,,108.345849,94.936709,,,139.884145,146.213259,146.320532,128.942287,127.440463,105.556747
Greater Mondawmin,caslt,,132.4823,129.478653,,,118.751341,106.736752,124.865909,106.522206,95.687621,68.440249
Greater Mondawmin,compl,80.15873,83.19,82.40741,84.96241,88.392857,75.0,85.0,74.712644,,69.230769,71.717172
Greater Mondawmin,drop,3.040541,4.40613,2.880658,0.598802,1.06383,2.247191,3.431373,3.68421,,5.6,2.710027
Greater Mondawmin,ebll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Greater Mondawmin,empl,51.525,45.977985,55.172414,48.745174,49.0454,48.668432,49.795175,52.220108,53.395109,54.515727,
Greater Mondawmin,farms,84.133489,83.75,76.89,86.130914,,,,,,,
Greater Mondawmin,fastfd,,,,,,,,,,1.72,
Greater Mondawmin,gunhom,,0.214546,0.429092,0.965458,0.214546,1.072731,1.287277,0.643639,0.321819,0.536366,0.750912
Greater Mondawmin,hsaalg,22.592593,24.623116,20.53,28.301887,30.097087,,,,,,
Greater Mondawmin,hsabio,38.624339,36.363636,35.98,42.261905,59.836066,,,,,,
Greater Mondawmin,hsaeng,29.62963,35.59322,36.78,36.464088,49.193548,,,,,,
Greater Mondawmin,hsagov,37.430168,48.366013,,46.987952,55.670103,,,,,,
Greater Mondawmin,hsattend,592.0,522.0,478.0,501.0,470.0,445.0,408.0,380.0,,375.0,369.0
Greater Mondawmin,hstud,0.0,0.38,0.52,0.58,0.68,0.6777,0.7657,0.653061,,1.069959,1.030043
Greater Mondawmin,lesshs,,21.924692,19.664356,19.945818,18.77,19.804023,19.674532,18.932699,18.662028,16.728685,
Greater Mondawmin,libcard,,239.219052,233.211757,217.442609,360.866767,385.432311,337.481227,274.297361,276.550097,262.068226,
Greater Mondawmin,lifexp,,71.133276,71.72685,71.20737,71.733443,70.377531,69.459269,69.4,69.35075,,
Greater Mondawmin,liquor,,0.643639,0.643639,0.429092,0.429092,0.214546,0.214546,0.107273,0.214546,0.214546,
Greater Mondawmin,math3,80.0,75.51,86.14,62.608696,44.339623,,,,,,
Greater Mondawmin,math5,76.595745,69.47,76.19,66.326531,52.380952,,,,,,
Greater Mondawmin,math8,27.619048,26.44,30.21,31.182796,23.170732,,,,,,
Greater Mondawmin,mort1_,,15.948963,17.656501,14.61039,13.445378,5.154639,9.041591,5.474453,7.54717,,
Greater Mondawmin,narc,,169.920618,168.096975,,,119.502253,94.078524,68.332976,84.745763,90.645784,105.234928
Greater Mondawmin,nilf,28.284044,45.145357,31.317674,36.856499,38.1995,39.215076,39.068427,39.835078,39.404527,38.461538,
Greater Mondawmin,overd,,,,,,,,,13.40914,20.060073,14.589144
Greater Mondawmin,prenatal,49.640288,57.8125,65.217391,42.45283,42.857143,43.650794,45.744681,56.363636,64.772727,65.517241,
Greater Mondawmin,publart,,,,,,1.180004,1.180004,1.180004,1.180004,1.180004,1.180004
Greater Mondawmin,read3,69.52381,69.39,74.26,58.26087,56.435644,,,,,,
Greater Mondawmin,read5,81.914894,73.68,79.76,72.44898,79.047619,,,,,,
Greater Mondawmin,read8,44.761905,52.33,55.67,55.789474,51.219512,,,,,,
Greater Mondawmin,ready,,75.26,83.64,83.62069,,,,,,,
Greater Mondawmin,sclemp,72.868217,76.757532,76.598465,79.523142,85.532591,69.797688,74.965422,77.604167,81.675393,90.458488,
Greater Mondawmin,sclsw,,8.008658,8.878856,8.265078,8.881789,6.559486,7.656968,,,7.764198,4.190751
Greater Mondawmin,sped,16.334895,15.921963,15.66,15.554115,,,,,,,
Greater Mondawmin,susp,7.589984,10.522388,9.817352,6.999255,,,,,,,
Greater Mondawmin,tanf,,11.409069,12.7255,12.237933,13.337,11.262799,10.580205,8.337396,7.703559,9.01999,
Greater Mondawmin,teenbir,42.93381,32.200358,41.144902,21.466905,16.100179,16.100179,12.522361,14.31127,14.31127,14.31127,
Greater Mondawmin,termbir,78.417266,85.9375,86.086957,83.962264,86.607143,84.920635,85.106383,81.818182,84.090909,91.954023,
Greater Mondawmin,unempl,9.594223,8.876658,14.009662,14.398327,12.7551,12.116493,11.970869,7.944814,7.200365,7.022734,
Greater Mondawmin,unempr,13.378087,16.182146,20.397769,22.802548,20.6391,16.031321,19.646414,13.205061,11.882677,11.411943,
Greater Mondawmin,wstud,0.175644,0.63,0.84,0.45,0.83,0.9,0.61,0.326531,,1.234568,1.11588
Greater Roland Park/Poplar Hill,Fastfd,,0.677782,,0.813339,,,,,0.948895,,
Greater Roland Park/Poplar Hill,aastud,19.10448,23.14,20.9,22.91,21.36,21.79,18.24,18.14059,,17.482517,18.224299
Greater Roland Park/Poplar Hill,abse,4.945055,3.90625,2.9915,2.0576,0.4149,2.8112,1.2295,1.244813,,1.904762,
Greater Roland Park/Poplar Hill,abshs,5.555556,8.433735,6.3291,9.4595,5.2632,5.617978,4.040404,11.538462,,9.52381,
Greater Roland Park/Poplar Hill,absmd,6.024096,5.102041,2.8037,3.8462,3.6697,2.0408,0.9901,3.125,,3.508772,
Greater Roland Park/Poplar Hill,artevnt,,,,,0.542226,0.677782,0.542226,0.542226,0.542226,1.084452,0.135556
Greater Roland Park/Poplar Hill,bahigher,,76.581141,75.433473,79.185603,79.0,80.42466,81.798205,81.94055,81.802493,82.426698,
Greater Roland Park/Poplar Hill,birthwt,94.285714,89.285714,88.52459,96.296296,100.0,98.039216,94.0,90.909091,97.87234,95.652174,
Greater Roland Park/Poplar Hill,caracc,,69.269351,29.009082,,,88.247255,69.67602,69.404907,69.947133,78.48719,42.022502
Greater Roland Park/Poplar Hill,caslt,,15.588993,14.504541,,,8.81117,11.928968,11.657855,10.166734,11.793412,10.844517
Greater Roland Park/Poplar Hill,compl,100.0,83.33,100.0,75.0,88.888889,92.857143,88.0,80.0,,95.652174,91.666667
Greater Roland Park/Poplar Hill,drop,0.0,1.204819,0.0,0.0,0.0,0.0,0.0,0.961538,,,
Greater Roland Park/Poplar Hill,ebll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Greater Roland Park/Poplar Hill,empl,67.366667,69.291339,77.746479,77.054869,76.81,71.518031,71.047098,71.074727,71.263602,73.786192,
Greater Roland Park/Poplar Hill,farms,22.686567,14.99,13.65,13.276231,,,,,,,
Greater Roland Park/Poplar Hill,fastfd,,,,,,,,,,0.95,
Greater Roland Park/Poplar Hill,gunhom,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Greater Roland Park/Poplar Hill,hsaalg,68.0,44.444444,50.0,42.857143,100.0,,,,,,
Greater Roland Park/Poplar Hill,hsabio,94.117647,100.0,85.71,81.818182,95.0,,,,,,
Greater Roland Park/Poplar Hill,hsaeng,81.818182,83.333333,92.31,76.470588,91.304348,,,,,,
Greater Roland Park/Poplar Hill,hsagov,87.5,89.473684,,80.0,100.0,,,,,,
Greater Roland Park/Poplar Hill,hsattend,54.0,83.0,79.0,74.0,76.0,89.0,99.0,104.0,,105.0,102.0
Greater Roland Park/Poplar Hill,hstud,2.985075,3.02,4.48,4.5,3.76,3.211,4.2793,5.442177,,6.293706,6.308411
Greater Roland Park/Poplar Hill,lesshs,,2.806983,1.806899,1.236139,1.14,0.800894,0.805713,0.953449,1.150527,0.752315,
Greater Roland Park/Poplar Hill,libcard,,486.512132,448.285211,359.089061,467.127559,464.416429,427.545073,366.273553,389.72482,416.293886,
Greater Roland Park/Poplar Hill,lifexp,,84.092684,84.400287,84.358841,83.844551,83.867706,83.588308,83.6,82.683646,,
Greater Roland Park/Poplar Hill,liquor,,0.406669,0.271113,0.406669,0.271113,0.271113,0.271113,0.271113,0.271113,0.135556,
Greater Roland Park/Poplar Hill,math3,94.871795,97.87,90.0,96.428571,96.969697,,,,,,
Greater Roland Park/Poplar Hill,math5,100.0,97.56,96.23,100.0,90.909091,,,,,,
Greater Roland Park/Poplar Hill,math8,56.0,64.29,92.59,81.481481,88.888889,,,,,,
Greater Roland Park/Poplar Hill,mort1_,,,3.278689,3.401361,3.378378,3.610108,3.690037,0.0,0.0,,
Greater Roland Park/Poplar Hill,narc,,1.626678,1.89779,,,2.168903,4.744476,1.89779,2.30446,2.30446,3.660024
Greater Roland Park/Poplar Hill,nilf,19.425676,27.798699,18.114843,20.125786,20.5317,26.495357,26.87132,26.595298,26.693316,24.743875,
Greater Roland Park/Poplar Hill,overd,,,,,,,,,0.542226,0.948895,0.677782
Greater Roland Park/Poplar Hill,prenatal,74.285714,73.214286,86.885246,64.814815,65.454545,74.509804,76.0,72.727273,85.106383,93.478261,
Greater Roland Park/Poplar Hill,publart,,,,,,2.30446,2.30446,2.30446,2.30446,2.168903,2.168903
Greater Roland Park/Poplar Hill,read3,100.0,97.83,92.31,96.363636,95.0,,,,,,
Greater Roland Park/Poplar Hill,read5,100.0,100.0,100.0,97.727273,97.727273,,,,,,
Greater Roland Park/Poplar Hill,read8,80.0,85.19,92.31,85.185185,94.285714,,,,,,
Greater Roland Park/Poplar Hill,ready,,91.3,85.71,95.238095,,,,,,,
Greater Roland Park/Poplar Hill,sclemp,95.43379,96.531792,98.802395,99.456522,100.0,100.0,100.0,100.0,100.0,100.0,
Greater Roland Park/Poplar Hill,sclsw,,1.372998,1.176471,2.612827,1.680672,0.592885,3.603604,,,,
Greater Roland Park/Poplar Hill,sped,7.164179,6.438632,6.82,5.995717,,,,,,,
Greater Roland Park/Poplar Hill,susp,1.766784,2.244389,0.714286,0.0,,,,,,,
Greater Roland Park/Poplar Hill,tanf,,0.281849,0.281849,0.169109,0.054945,0.11274,0.338219,0.225479,0.11274,0.450958,
Greater Roland Park/Poplar Hill,teenbir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Greater Roland Park/Poplar Hill,termbir,94.285714,91.071429,83.606557,94.444444,96.363636,92.156863,94.0,90.909091,89.361702,89.130435,
Greater Roland Park/Poplar Hill,unempl,3.631757,2.909962,3.748646,2.819345,2.65831,1.986612,4.478553,2.329975,2.043082,1.469933,
Greater Roland Park/Poplar Hill,unempr,4.507338,4.030346,4.577931,3.529731,3.34512,2.440318,6.124209,3.174149,2.787034,1.953241,
Greater Roland Park/Poplar Hill,wstud,55.52239,59.36,57.57,58.03,62.68,62.39,63.96,65.079365,,68.065268,69.158879
Greater Rosemont,Fastfd,,1.401942,,1.401942,,,,,1.765408,,
Greater Rosemont,aastud,98.71564,98.71,98.19,98.36,98.24,98.01,98.04,97.865014,,97.878566,97.406117
Greater Rosemont,abse,12.60331,16.815374,11.1496,12.7645,14.2553,16.5864,12.9193,19.755912,,30.801688,
Greater Rosemont,abshs,43.41028,48.959201,48.1874,38.2353,43.9306,45.219885,41.28181,58.560523,,55.745165,
Greater Rosemont,absmd,22.08122,15.789474,13.6816,11.8081,14.8966,15.4167,19.5187,23.668639,,34.925373,
Greater Rosemont,artevnt,,,,,1.194247,1.246171,0.882704,0.778857,0.934628,0.882704,0.155771
Greater Rosemont,bahigher,,7.549142,7.772443,7.862903,9.84,9.431575,9.761883,9.62431,8.931161,6.292487,
Greater Rosemont,birthwt,87.804878,90.530303,81.343284,84.848485,85.661765,84.824903,85.239852,83.700441,87.323944,86.0,
Greater Rosemont,caracc,,37.748585,39.202451,,,59.037333,75.445246,74.095228,74.043304,61.06236,59.556571
Greater Rosemont,caslt,,114.751545,114.491926,,,90.555065,89.153123,90.918532,84.220365,69.474012,66.15089
Greater Rosemont,compl,76.98413,77.95,82.52033,83.12236,79.047619,71.226415,76.033058,77.522936,,76.5625,78.217822
Greater Rosemont,drop,4.54207,4.246461,5.272256,2.665441,2.601156,4.110899,3.204524,4.034896,,3.868032,1.882353
Greater Rosemont,ebll,1.043841,1.612903,5.263158,0.0,5.217391,0.0,,0.0,,,
Greater Rosemont,empl,44.7,43.457274,49.289628,48.570328,50.6338,51.585928,51.2509,52.451734,52.605988,51.230919,
Greater Rosemont,farms,88.90316,88.76,82.21,91.305476,,,,,,,
Greater Rosemont,fastfd,,,,,,,,,,1.77,
Greater Rosemont,gunhom,,0.41539,0.571162,0.623085,0.41539,1.038476,0.726933,1.090399,0.675009,1.142323,0.882704
Greater Rosemont,hsaalg,22.648084,20.990566,21.05,24.747475,26.363636,,,,,,
Greater Rosemont,hsabio,38.383838,28.901734,33.62,30.434783,56.048387,,,,,,
Greater Rosemont,hsaeng,37.897311,32.330827,27.59,27.011494,48.0,,,,,,
Greater Rosemont,hsagov,46.666667,42.182891,,38.378378,44.148936,,,,,,
Greater Rosemont,hsattend,1343.0,1201.0,1131.0,1088.0,1038.0,1046.0,1061.0,917.0,,879.0,850.0
Greater Rosemont,hstud,0.051374,0.61,0.91,0.93,0.91,1.1184,1.1526,1.274105,,1.64594,1.81959
Greater Rosemont,lesshs,,30.13706,29.441073,28.27381,25.79,21.987541,21.612992,19.458797,18.595923,18.69444,
Greater Rosemont,libcard,,256.295758,265.226647,227.322291,399.449608,430.13656,368.554961,300.638662,299.340568,280.959551,
Greater Rosemont,lifexp,,69.192267,70.082575,70.031621,70.20519,70.563586,69.588825,68.7,68.529379,,
Greater Rosemont,liquor,,0.934628,1.038476,0.882704,0.934628,0.934628,0.934628,0.882704,0.882704,0.882704,
Greater Rosemont,math3,77.083333,66.54,66.92,51.41844,36.821705,,,,,,
Greater Rosemont,math5,70.229008,56.51,66.55,59.836066,32.20339,,,,,,
Greater Rosemont,math8,28.11245,31.63,29.41,34.732824,27.18894,,,,,,
Greater Rosemont,mort1_,,11.097411,13.601036,15.246015,13.254786,11.295181,12.012012,13.94268,12.924071,,
Greater Rosemont,narc,,147.982761,168.648424,,,105.820655,120.618931,149.955865,156.913651,126.590166,88.997352
Greater Rosemont,nilf,35.991289,45.817935,36.892933,35.977664,34.909,36.687812,37.913967,37.536306,38.616395,37.906997,
Greater Rosemont,overd,,,,,,,,,10.852069,12.825173,12.565554
Greater Rosemont,prenatal,52.264808,49.621212,58.208955,45.454545,44.117647,36.575875,42.435424,57.709251,59.15493,56.5,
Greater Rosemont,publart,,,,,,0.778857,0.778857,0.778857,0.778857,0.778857,0.778857
Greater Rosemont,read3,71.180556,69.26,57.31,53.546099,51.153846,,,,,,
Greater Rosemont,read5,82.442748,77.32,67.61,72.95082,65.271967,,,,,,
Greater Rosemont,read8,49.799197,56.02,53.15,58.237548,50.691244,,,,,,
Greater Rosemont,ready,,75.0,75.27,77.531646,,,,,,,
Greater Rosemont,sclemp,84.653878,84.813754,90.329013,86.344538,71.883786,69.534413,69.343781,69.52381,73.751452,90.769231,
Greater Rosemont,sclsw,,8.844923,10.31653,9.068997,9.793814,9.75224,8.317757,,,7.343208,6.590833
Greater Rosemont,sped,19.1626,17.963618,18.11,16.740202,,,,,,,
Greater Rosemont,susp,9.322899,9.333333,9.225749,6.80928,,,,,,,
Greater Rosemont,tanf,,16.010917,18.421651,16.12463,20.9849,14.48715,12.167387,10.848306,9.938594,12.463043,
Greater Rosemont,teenbir,80.845771,64.676617,58.457711,57.21393,44.776119,39.800995,36.069652,27.363184,29.850746,22.38806,
Greater Rosemont,termbir,87.108014,88.636364,82.089552,84.848485,83.823529,88.715953,85.608856,84.140969,86.384977,82.5,
Greater Rosemont,unempl,11.868666,10.64937,13.92887,15.452007,14.4573,11.726259,11.2491,10.01196,8.777617,10.862084,
Greater Rosemont,unempr,18.542266,19.682186,22.10759,24.135338,22.2108,15.282475,18.118568,16.028446,14.299611,17.49325,
Greater Rosemont,wstud,0.256871,0.51,0.63,0.49,0.66,0.59,0.69,0.688705,,0.329188,0.735579
Greenmount East,Fastfd,,1.373481,,0.845219,,,,,0.739567,,
Greenmount East,aastud,97.92388,98.56,98.44,97.95,98.59,97.59,97.23,95.739737,,95.833333,94.797688
Greenmount East,abse,14.72603,21.550095,20.1117,14.4828,19.2771,22.6708,18.0328,22.144112,,26.47619,
Greenmount East,abshs,47.6874,49.056604,50.9615,44.2857,46.9008,50.351288,42.380952,57.719715,,56.179775,
Greenmount East,absmd,23.74429,20.857143,18.8679,14.6032,18.2456,24.3333,22.5397,29.23588,,35.424354,
Greenmount East,artevnt,,,,,1.955034,2.077224,2.443793,2.443793,1.832845,1.466276,0.244379
Greenmount East,bahigher,,5.36847,4.484545,5.704942,6.08,8.233209,8.537519,11.225909,12.385589,12.307995,
Greenmount East,birthwt,82.638889,82.352941,84.353741,88.489209,84.563758,80.869565,83.076923,74.545455,78.350515,87.951807,
Greenmount East,caracc,,93.597263,91.642229,,,96.896383,100.195503,94.57478,88.587488,102.639296,88.465298
Greenmount East,caslt,,153.958944,156.402737,,,107.404692,105.571848,97.629521,87.243402,87.73216,85.777126
Greenmount East,compl,74.13793,72.93,83.33333,68.26923,71.287129,77.272727,74.193548,71.717172,,85.714286,81.333333
